PDB_ID	RELEASE_DATE	SELECTED_SOURCE	REVISION_ORDINAL	REVISION_DATE	LEGACY_ORIGINAL_DATE	SOURCES_AGREE
9HRF	2026-01-14	_pdbx_audit_revision_history.revision_date	1	2026-01-14		
9HRG	2026-01-14	_pdbx_audit_revision_history.revision_date	1	2026-01-14		
9HRO	2025-10-01	_pdbx_audit_revision_history.revision_date	1	2025-10-01		
9I8B	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
9I9W	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9IF0	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9IF1	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9IO0	2025-04-02	_pdbx_audit_revision_history.revision_date	1	2025-04-02		
9IO1	2025-04-02	_pdbx_audit_revision_history.revision_date	1	2025-04-02		
9IOR	2025-04-02	_pdbx_audit_revision_history.revision_date	1	2025-04-02		
9IOS	2025-04-02	_pdbx_audit_revision_history.revision_date	1	2025-04-02		
9IOU	2025-04-02	_pdbx_audit_revision_history.revision_date	1	2025-04-02		
9IS7	2025-02-12	_pdbx_audit_revision_history.revision_date	1	2025-02-12		
9ISV	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9IWF	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9IWG	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9J3R	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9J3T	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9J4N	2025-07-09	_pdbx_audit_revision_history.revision_date	1	2025-07-09		
9J4O	2025-07-09	_pdbx_audit_revision_history.revision_date	1	2025-07-09		
9J6P	2025-01-15	_pdbx_audit_revision_history.revision_date	1	2025-01-15		
9J6Y	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9J9X	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9JA7	2025-09-03	_pdbx_audit_revision_history.revision_date	1	2025-09-03		
9JA9	2025-09-03	_pdbx_audit_revision_history.revision_date	1	2025-09-03		
9JC8	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9JGM	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9K9G	2026-04-22	_pdbx_audit_revision_history.revision_date	1	2026-04-22		
9K9H	2026-04-22	_pdbx_audit_revision_history.revision_date	1	2026-04-22		
9K9J	2026-04-22	_pdbx_audit_revision_history.revision_date	1	2026-04-22		
9K9K	2026-04-22	_pdbx_audit_revision_history.revision_date	1	2026-04-22		
9KAD	2025-01-22	_pdbx_audit_revision_history.revision_date	1	2025-01-22		
9KGG	2025-11-12	_pdbx_audit_revision_history.revision_date	1	2025-11-12		
9KGH	2025-11-12	_pdbx_audit_revision_history.revision_date	1	2025-11-12		
9KPH	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9KPO	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9L0R	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9L8F	2026-07-01	_pdbx_audit_revision_history.revision_date	1	2026-07-01		
9LCR	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9LE3	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LE5	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LE6	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LEC	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LEE	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LEL	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LEM	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LHK	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LHL	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9LJN	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9LKC	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9LKE	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9LKF	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9LKU	2025-08-20	_pdbx_audit_revision_history.revision_date	1	2025-08-20		
9LKV	2025-08-20	_pdbx_audit_revision_history.revision_date	1	2025-08-20		
9LKW	2025-08-20	_pdbx_audit_revision_history.revision_date	1	2025-08-20		
9LMC	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9LMF	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
9M78	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9M79	2025-09-10	_pdbx_audit_revision_history.revision_date	1	2025-09-10		
9MCW	2025-04-23	_pdbx_audit_revision_history.revision_date	1	2025-04-23		
9MDS	2025-04-30	_pdbx_audit_revision_history.revision_date	1	2025-04-30		
9MDW	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9MDX	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9MDY	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9MEE	2025-04-30	_pdbx_audit_revision_history.revision_date	1	2025-04-30		
9MFH	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9MM6	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9MME	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9MMG	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9MQS	2025-04-30	_pdbx_audit_revision_history.revision_date	1	2025-04-30		
9MQT	2025-04-30	_pdbx_audit_revision_history.revision_date	1	2025-04-30		
9MQU	2025-04-30	_pdbx_audit_revision_history.revision_date	1	2025-04-30		
9NA1	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NA7	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NAK	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NAM	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NAP	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NAS	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NBC	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NBH	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NDD	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NDV	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NDW	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9NDX	2026-03-04	_pdbx_audit_revision_history.revision_date	1	2026-03-04		
9O47	2026-04-22	_pdbx_audit_revision_history.revision_date	1	2026-04-22		
9OBM	2025-07-16	_pdbx_audit_revision_history.revision_date	1	2025-07-16		
9OD4	2025-10-15	_pdbx_audit_revision_history.revision_date	1	2025-10-15		
9OD5	2025-10-15	_pdbx_audit_revision_history.revision_date	1	2025-10-15		
9OL2	2025-10-22	_pdbx_audit_revision_history.revision_date	1	2025-10-22		
9OL3	2025-10-22	_pdbx_audit_revision_history.revision_date	1	2025-10-22		
9OV3	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OV6	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OV7	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OV8	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OVB	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OVC	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OWJ	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OWK	2026-06-03	_pdbx_audit_revision_history.revision_date	1	2026-06-03		
9OWL	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OWM	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OWN	2026-05-06	_pdbx_audit_revision_history.revision_date	1	2026-05-06		
9OWO	2026-06-10	_pdbx_audit_revision_history.revision_date	1	2026-06-10		
9OWP	2026-06-10	_pdbx_audit_revision_history.revision_date	1	2026-06-10		
9OWQ	2026-05-06	_pdbx_audit_revision_history.revision_date	1	2026-05-06		
9OY2	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OY3	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9OY4	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9PDE	2026-02-04	_pdbx_audit_revision_history.revision_date	1	2026-02-04		
9PDF	2026-02-04	_pdbx_audit_revision_history.revision_date	1	2026-02-04		
9PDG	2026-02-04	_pdbx_audit_revision_history.revision_date	1	2026-02-04		
9Q0I	2026-04-29	_pdbx_audit_revision_history.revision_date	1	2026-04-29		
9Q0J	2026-04-29	_pdbx_audit_revision_history.revision_date	1	2026-04-29		
9Q3C	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9QTJ	2026-02-18	_pdbx_audit_revision_history.revision_date	1	2026-02-18		
9QU6	2026-02-25	_pdbx_audit_revision_history.revision_date	1	2026-02-25		
9QU7	2026-02-25	_pdbx_audit_revision_history.revision_date	1	2026-02-25		
9QZJ	2025-10-01	_pdbx_audit_revision_history.revision_date	1	2025-10-01		
9R7Q	2026-02-25	_pdbx_audit_revision_history.revision_date	1	2026-02-25		
9R7W	2026-02-25	_pdbx_audit_revision_history.revision_date	1	2026-02-25		
9R82	2026-02-25	_pdbx_audit_revision_history.revision_date	1	2026-02-25		
9RB4	2026-06-03	_pdbx_audit_revision_history.revision_date	1	2026-06-03		
9S1D	2026-07-22	_pdbx_audit_revision_history.revision_date	1	2026-07-22		
9SD9	2026-06-10	_pdbx_audit_revision_history.revision_date	1	2026-06-10		
9SXV	2025-11-12	_pdbx_audit_revision_history.revision_date	1	2025-11-12		
9SY4	2025-11-12	_pdbx_audit_revision_history.revision_date	1	2025-11-12		
9SY8	2026-06-24	_pdbx_audit_revision_history.revision_date	1	2026-06-24		
9SYC	2026-06-24	_pdbx_audit_revision_history.revision_date	1	2026-06-24		
9SYD	2026-06-24	_pdbx_audit_revision_history.revision_date	1	2026-06-24		
9SYE	2026-06-24	_pdbx_audit_revision_history.revision_date	1	2026-06-24		
9SYF	2026-06-24	_pdbx_audit_revision_history.revision_date	1	2026-06-24		
9TCA	2026-02-11	_pdbx_audit_revision_history.revision_date	1	2026-02-11		
9TCG	2026-02-11	_pdbx_audit_revision_history.revision_date	1	2026-02-11		
9UUG	2026-06-10	_pdbx_audit_revision_history.revision_date	1	2026-06-10		
9UW0	2025-08-20	_pdbx_audit_revision_history.revision_date	1	2025-08-20		
9V4U	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V4V	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V4X	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V4Y	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V4Z	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V50	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V51	2025-11-26	_pdbx_audit_revision_history.revision_date	1	2025-11-26		
9V7N	2026-03-25	_pdbx_audit_revision_history.revision_date	1	2026-03-25		
9V7O	2026-03-25	_pdbx_audit_revision_history.revision_date	1	2026-03-25		
9V7P	2026-03-25	_pdbx_audit_revision_history.revision_date	1	2026-03-25		
9V7Q	2026-03-25	_pdbx_audit_revision_history.revision_date	1	2026-03-25		
9VMZ	2026-07-01	_pdbx_audit_revision_history.revision_date	1	2026-07-01		
9VSN	2026-05-20	_pdbx_audit_revision_history.revision_date	1	2026-05-20		
9W1L	2026-01-28	_pdbx_audit_revision_history.revision_date	1	2026-01-28		
9WHV	2025-10-15	_pdbx_audit_revision_history.revision_date	1	2025-10-15		
9X6B	2026-03-25	_pdbx_audit_revision_history.revision_date	1	2026-03-25		
9YD3	2025-10-22	_pdbx_audit_revision_history.revision_date	1	2025-10-22		
9Z6I	2026-05-27	_pdbx_audit_revision_history.revision_date	1	2026-05-27		
9ZBQ	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZBR	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZC6	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZC7	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZC8	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZC9	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZCA	2025-12-10	_pdbx_audit_revision_history.revision_date	1	2025-12-10		
9ZCB	2025-12-10	_pdbx_audit_revision_history.revision_date	1	2025-12-10		
9ZCC	2025-12-03	_pdbx_audit_revision_history.revision_date	1	2025-12-03		
9ZDV	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZF2	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZF3	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZF5	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZF9	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZFC	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZFD	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGM	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGN	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGO	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGP	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGQ	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGR	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGS	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGT	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGU	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGV	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGW	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGX	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGY	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZGZ	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZH0	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZH1	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZH2	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZH5	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZH7	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZH9	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHA	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHB	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHC	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHD	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHE	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHF	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHG	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHI	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHJ	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHK	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHL	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHO	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHP	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHR	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHS	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHT	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHU	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHV	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHW	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHX	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZHZ	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI0	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI2	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI3	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI4	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI5	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI6	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
9ZI7	2026-05-13	_pdbx_audit_revision_history.revision_date	1	2026-05-13		
